caseid;activity;timestamp
1000398;Create Purchase Order Item;15/10/2016 10:00
1000398;Send Purchase Order;16/10/2016 10:00
1000398;Receive Goods;25/10/2016 10:00
1000398;Book Invoice;05/11/2016 10:00
1000399;Create Purchase Requisition Item;31/03/2016 14:16
1000399;Create Purchase Order Item;02/04/2016 14:16
1000399;Send Purchase Order;04/04/2016 14:16
1000399;Change Price;10/04/2016 14:16
1000399;Receive Goods;20/04/2016 14:16
1000399;Scan Invoice;28/04/2016 14:16
1000399;Book Invoice;10/05/2016 14:16
10004;Scan Invoice;13/10/2016 10:00
10004;Create Purchase Order Item;15/10/2016 10:00
10004;Send Purchase Order;17/10/2016 10:00
10004;Receive Goods;24/10/2016 10:00
10004;Book Invoice;05/11/2016 10:00
100040;Scan Invoice;14/09/2016 10:00
100040;Create Purchase Order Item;15/09/2016 10:00
100040;Send Purchase Order;17/09/2016 10:00
100040;Receive Goods;24/09/2016 10:00
100040;Book Invoice;07/10/2016 10:00
1000400;Create Purchase Requisition Item;01/04/2016 14:17
1000400;Create Purchase Order Item;02/04/2016 14:17
1000400;Send Purchase Order;03/04/2016 14:17
1000400;Change Price;09/04/2016 14:17
1000400;Receive Goods;21/04/2016 14:17
1000400;Scan Invoice;26/04/2016 14:17
1000400;Book Invoice;15/05/2016 14:17
1000401;Create Purchase Requisition Item;31/03/2016 14:17
1000401;Create Purchase Order Item;02/04/2016 14:17
1000401;Send Purchase Order;05/04/2016 14:17
1000401;Change Price;12/04/2016 14:17
1000401;Receive Goods;20/04/2016 14:17
1000401;Scan Invoice;25/04/2016 14:17
1000401;Book Invoice;08/05/2016 14:17
1000402;Create Purchase Requisition Item;31/03/2016 14:17
1000402;Create Purchase Order Item;02/04/2016 14:17
1000402;Send Purchase Order;05/04/2016 14:17
1000402;Change Price;10/04/2016 14:17
1000402;Receive Goods;22/04/2016 14:17
1000402;Scan Invoice;28/04/2016 14:17
1000402;Book Invoice;10/05/2016 14:17
1000403;Create Purchase Order Item;02/04/2016 14:19
1000403;Send Purchase Order;04/04/2016 14:19
1000403;Receive Goods;12/04/2016 14:19
1000403;Scan Invoice;18/04/2016 14:19
1000403;Book Invoice;03/05/2016 14:19
1000404;Create Purchase Order Item;02/04/2016 14:19
1000404;Send Purchase Order;04/04/2016 14:19
1000404;Receive Goods;12/04/2016 14:19
1000404;Scan Invoice;18/04/2016 14:19
1000404;Book Invoice;01/05/2016 14:19
1000405;Create Purchase Order Item;02/04/2016 14:19
1000405;Send Purchase Order;05/04/2016 14:19
1000405;Receive Goods;13/04/2016 14:19
1000405;Scan Invoice;16/04/2016 14:19
1000405;Book Invoice;01/05/2016 14:19
1000406;Create Purchase Order Item;02/04/2016 14:19
1000406;Send Purchase Order;04/04/2016 14:19
1000406;Receive Goods;12/04/2016 14:19
1000406;Scan Invoice;19/04/2016 14:19
1000406;Book Invoice;30/04/2016 14:19
1000407;Create Purchase Order Item;02/04/2016 14:19
1000407;Send Purchase Order;05/04/2016 14:19
1000407;Receive Goods;10/04/2016 14:19
1000407;Scan Invoice;18/04/2016 14:19
1000407;Book Invoice;02/05/2016 14:19
1000408;Create Purchase Order Item;02/04/2016 14:19
1000408;Send Purchase Order;04/04/2016 14:19
1000408;Receive Goods;11/04/2016 14:19
1000408;Scan Invoice;17/04/2016 14:19
1000408;Book Invoice;29/04/2016 14:19
1000409;Create Purchase Requisition Item;01/04/2016 14:19
1000409;Create Purchase Order Item;02/04/2016 14:19
1000409;Send Purchase Order;04/04/2016 14:19
1000409;Receive Order Confirmation;07/04/2016 14:19
1000409;Receive Goods;14/04/2016 14:19
1000409;Scan Invoice;20/04/2016 14:19
1000409;Book Invoice;06/05/2016 14:19
100041;Scan Invoice;13/04/2016 10:00
100041;Create Purchase Order Item;15/04/2016 10:00
100041;Send Purchase Order;18/04/2016 10:00
100041;Receive Goods;25/04/2016 10:00
100041;Book Invoice;05/05/2016 10:00
1000410;Create Purchase Requisition Item;31/03/2016 14:21
1000410;Create Purchase Order Item;02/04/2016 14:21
1000410;Send Purchase Order;04/04/2016 14:21
1000410;Receive Order Confirmation;07/04/2016 14:21
1000410;Receive Goods;12/04/2016 14:21
1000410;Scan Invoice;19/04/2016 14:21
1000410;Book Invoice;03/05/2016 14:21
1000411;Create Purchase Requisition Item;01/04/2016 14:21
1000411;Change Quantity;02/04/2016 14:21
1000411;Create Purchase Order Item;02/04/2016 14:21
1000411;Send Purchase Order;04/04/2016 14:21
1000411;Dun Order Confirmation;08/04/2016 14:21
1000411;Receive Order Confirmation;11/04/2016 14:21
1000411;Receive Goods;17/04/2016 14:21
1000411;Scan Invoice;26/04/2016 14:21
1000411;Book Invoice;02/05/2016 14:21
1000412;Create Purchase Requisition Item;30/03/2016 14:28
1000412;Create Purchase Order Item;02/04/2016 14:28
1000412;Send Purchase Order;05/04/2016 14:28
1000412;Dun Order Confirmation;08/04/2016 14:28
1000412;Receive Order Confirmation;12/04/2016 14:28
1000412;Receive Goods;18/04/2016 14:28
1000412;Scan Invoice;24/04/2016 14:28
1000412;Book Invoice;07/05/2016 14:28
1000413;Create Purchase Requisition Item;31/03/2016 14:30
1000413;Create Purchase Order Item;02/04/2016 14:30
1000413;Send Purchase Order;04/04/2016 14:30
1000413;Receive Goods;13/04/2016 14:30
1000413;Scan Invoice;20/04/2016 14:30
1000413;Set Payment Block;24/04/2016 14:30
1000413;Remove Payment Block;01/05/2016 14:30
1000413;Book Invoice;12/05/2016 14:30
1000414;Create Purchase Requisition Item;01/04/2016 14:23
1000414;Create Purchase Order Item;02/04/2016 14:23
1000414;Send Purchase Order;04/04/2016 14:23
1000414;Send Purchase Order Update;07/04/2016 14:23
1000414;Receive Goods;14/04/2016 14:23
1000414;Scan Invoice;20/04/2016 14:23
1000414;Book Invoice;06/05/2016 14:23
1000415;Create Purchase Requisition Item;31/03/2016 14:23
1000415;Create Purchase Order Item;02/04/2016 14:23
1000415;Send Purchase Order;04/04/2016 14:23
1000415;Change Currency;06/04/2016 14:23
1000415;Receive Goods;14/04/2016 14:23
1000415;Scan Invoice;22/04/2016 14:23
1000415;Book Invoice;03/05/2016 14:23
1000416;Create Purchase Requisition Item;01/04/2016 14:23
1000416;Create Purchase Order Item;02/04/2016 14:23
1000416;Send Purchase Order;05/04/2016 14:23
1000416;Delete Purchase Order Item;14/04/2016 14:23
1000417;Create Purchase Requisition Item;31/03/2016 14:24
1000417;Create Purchase Order Item;02/04/2016 14:24
1000417;Send Purchase Order;05/04/2016 14:24
1000417;Block Purchase Order Item;11/04/2016 14:24
1000418;Create Purchase Requisition Item;01/04/2016 14:25
1000418;Create Purchase Order Item;02/04/2016 14:25
1000418;Send Purchase Order;04/04/2016 14:25
1000418;Block Purchase Order Item;08/04/2016 14:25
1000418;Reactivate Purchase Order Item;14/04/2016 14:25
1000418;Receive Goods;15/04/2016 14:25
1000418;Scan Invoice;23/04/2016 14:25
1000418;Book Invoice;08/05/2016 14:25
1000419;Create Purchase Requisition Item;01/04/2016 14:25
1000419;Create Purchase Order Item;02/04/2016 14:25
1000419;Refuse Purchase Order Item;04/04/2016 14:25
100042;Scan Invoice;13/08/2016 10:00
100042;Create Purchase Order Item;15/08/2016 10:00
100042;Send Purchase Order;17/08/2016 10:00
100042;Receive Goods;25/08/2016 10:00
100042;Book Invoice;12/09/2016 10:00
1000420;Create Purchase Requisition Item;30/03/2016 14:25
1000420;Create Purchase Order Item;02/04/2016 14:25
1000420;Send Purchase Order;04/04/2016 14:25
1000420;Receive Goods;13/04/2016 14:25
1000420;Scan Invoice;20/04/2016 14:25
1000420;Book Invoice;02/05/2016 14:25
1000421;Create Purchase Requisition Item;01/04/2016 14:27
1000421;Create Purchase Order Item;02/04/2016 14:27
1000421;Send Purchase Order;03/04/2016 14:27
1000421;Receive Goods;12/04/2016 14:27
1000421;Scan Invoice;16/04/2016 14:27
1000421;Book Invoice;28/04/2016 14:27
1000422;Create Purchase Requisition Item;31/03/2016 14:27
1000422;Create Purchase Order Item;02/04/2016 14:27
1000422;Send Purchase Order;03/04/2016 14:27
1000422;Receive Goods;12/04/2016 14:27
1000422;Scan Invoice;19/04/2016 14:27
1000422;Book Invoice;02/05/2016 14:27
1000423;Create Purchase Requisition Item;14/03/2016 10:00
1000423;Create Purchase Order Item;15/03/2016 10:00
1000423;Send Purchase Order;18/03/2016 10:00
1000423;Change Price;25/03/2016 10:00
1000423;Receive Goods;02/04/2016 10:00
1000423;Scan Invoice;08/04/2016 10:00
1000423;Book Invoice;27/04/2016 10:00
1000424;Create Purchase Requisition Item;01/04/2016 14:27
1000424;Create Purchase Order Item;02/04/2016 14:27
1000424;Send Purchase Order;04/04/2016 14:27
1000424;Receive Goods;11/04/2016 14:27
1000424;Scan Invoice;16/04/2016 14:27
1000424;Book Invoice;04/05/2016 14:27
1000425;Create Purchase Requisition Item;13/03/2016 10:00
1000425;Create Purchase Order Item;15/03/2016 10:00
1000425;Send Purchase Order;16/03/2016 10:00
1000425;Change Price;25/03/2016 10:00
1000425;Receive Goods;02/04/2016 10:00
1000425;Scan Invoice;08/04/2016 10:00
1000425;Book Invoice;21/04/2016 10:00
1000426;Create Purchase Requisition Item;14/03/2016 10:00
1000426;Create Purchase Order Item;15/03/2016 10:00
1000426;Send Purchase Order;16/03/2016 10:00
1000426;Change Price;24/03/2016 10:00
1000426;Receive Goods;02/04/2016 10:00
1000426;Scan Invoice;07/04/2016 10:00
1000426;Book Invoice;18/04/2016 10:00
1000427;Create Purchase Requisition Item;30/03/2016 14:29
1000427;Create Purchase Order Item;02/04/2016 14:29
1000427;Send Purchase Order;04/04/2016 14:29
1000427;Receive Goods;10/04/2016 14:29
1000427;Scan Invoice;19/04/2016 14:29
1000427;Book Invoice;02/05/2016 14:29
1000428;Create Purchase Requisition Item;13/03/2016 10:00
1000428;Create Purchase Order Item;15/03/2016 10:00
1000428;Send Purchase Order;18/03/2016 10:00
1000428;Change Price;25/03/2016 10:00
1000428;Receive Goods;04/04/2016 10:00
1000428;Scan Invoice;08/04/2016 10:00
1000428;Book Invoice;22/04/2016 10:00
1000429;Create Purchase Requisition Item;14/03/2016 10:00
1000429;Create Purchase Order Item;15/03/2016 10:00
1000429;Send Purchase Order;17/03/2016 10:00
1000429;Change Price;23/03/2016 10:00
1000429;Receive Goods;02/04/2016 10:00
1000429;Scan Invoice;09/04/2016 10:00
1000429;Book Invoice;21/04/2016 10:00
100043;Create Purchase Requisition Item;03/10/2016 12:48
100043;Create Purchase Order Item;06/10/2016 12:48
100043;Send Purchase Order;09/10/2016 12:48
100043;Change Price;17/10/2016 12:48
100043;Receive Goods;26/10/2016 12:48
100043;Scan Invoice;31/10/2016 12:48
100043;Book Invoice;15/11/2016 12:48
1000430;Create Purchase Requisition Item;30/03/2016 14:29
1000430;Create Purchase Order Item;02/04/2016 14:29
1000430;Send Purchase Order;03/04/2016 14:29
1000430;Receive Goods;13/04/2016 14:29
1000430;Scan Invoice;20/04/2016 14:29
1000430;Book Invoice;02/05/2016 14:29
1000431;Create Purchase Requisition Item;13/03/2016 10:00
1000431;Create Purchase Order Item;15/03/2016 10:00
1000431;Send Purchase Order;17/03/2016 10:00
1000431;Change Price;22/03/2016 10:00
1000431;Receive Goods;01/04/2016 10:00
1000431;Scan Invoice;06/04/2016 10:00
1000431;Book Invoice;17/04/2016 10:00
1000432;Create Purchase Requisition Item;13/03/2016 10:00
1000432;Create Purchase Order Item;15/03/2016 10:00
1000432;Send Purchase Order;16/03/2016 10:00
1000432;Change Price;26/03/2016 10:00
1000432;Receive Goods;05/04/2016 10:00
1000432;Scan Invoice;10/04/2016 10:00
1000432;Book Invoice;22/04/2016 10:00
1000433;Create Purchase Requisition Item;01/04/2016 14:29
1000433;Create Purchase Order Item;02/04/2016 14:29
1000433;Send Purchase Order;04/04/2016 14:29
1000433;Receive Goods;13/04/2016 14:29
1000433;Scan Invoice;20/04/2016 14:29
1000433;Book Invoice;27/04/2016 14:29
1000434;Create Purchase Requisition Item;13/03/2016 10:00
1000434;Create Purchase Order Item;15/03/2016 10:00
1000434;Send Purchase Order;16/03/2016 10:00
1000434;Change Price;22/03/2016 10:00
1000434;Receive Goods;05/04/2016 10:00
1000434;Scan Invoice;08/04/2016 10:00
1000434;Book Invoice;20/04/2016 10:00
1000435;Create Purchase Requisition Item;13/03/2016 10:00
1000435;Create Purchase Order Item;15/03/2016 10:00
1000435;Send Purchase Order;18/03/2016 10:00
1000435;Change Price;25/03/2016 10:00
1000435;Receive Goods;03/04/2016 10:00
1000435;Scan Invoice;10/04/2016 10:00
1000435;Book Invoice;24/04/2016 10:00
1000436;Create Purchase Requisition Item;31/03/2016 14:29
1000436;Create Purchase Order Item;02/04/2016 14:29
1000436;Send Purchase Order;05/04/2016 14:29
1000436;Receive Goods;13/04/2016 14:29
1000436;Scan Invoice;20/04/2016 14:29
1000436;Book Invoice;02/05/2016 14:29
1000437;Create Purchase Requisition Item;13/03/2016 10:00
1000437;Create Purchase Order Item;15/03/2016 10:00
1000437;Send Purchase Order;16/03/2016 10:00
1000437;Change Price;23/03/2016 10:00
1000437;Receive Goods;01/04/2016 10:00
1000437;Scan Invoice;06/04/2016 10:00
1000437;Book Invoice;24/04/2016 10:00
1000438;Create Purchase Requisition Item;12/03/2016 10:00
1000438;Create Purchase Order Item;15/03/2016 10:00
1000438;Send Purchase Order;16/03/2016 10:00
1000438;Change Price;25/03/2016 10:00
1000438;Receive Goods;02/04/2016 10:00
1000438;Scan Invoice;06/04/2016 10:00
1000438;Book Invoice;18/04/2016 10:00
1000439;Scan Invoice;13/10/2016 10:00
1000439;Create Purchase Order Item;15/10/2016 10:00
1000439;Send Purchase Order;16/10/2016 10:00
1000439;Receive Goods;25/10/2016 10:00
1000439;Book Invoice;08/11/2016 10:00
100044;Create Purchase Requisition Item;04/10/2016 12:48
100044;Create Purchase Order Item;06/10/2016 12:48
100044;Send Purchase Order;07/10/2016 12:48
100044;Change Price;14/10/2016 12:48
100044;Receive Goods;26/10/2016 12:48
100044;Scan Invoice;31/10/2016 12:48
100044;Book Invoice;13/11/2016 12:48
1000440;Create Purchase Requisition Item;31/03/2016 14:29
1000440;Create Purchase Order Item;02/04/2016 14:29
1000440;Send Purchase Order;05/04/2016 14:29
1000440;Change Price;09/04/2016 14:29
1000440;Receive Goods;21/04/2016 14:29
1000440;Scan Invoice;25/04/2016 14:29
1000440;Book Invoice;10/05/2016 14:29
1000441;Create Purchase Requisition Item;31/03/2016 14:29
1000441;Create Purchase Order Item;02/04/2016 14:29
1000441;Send Purchase Order;04/04/2016 14:29
1000441;Change Price;13/04/2016 14:29
1000441;Receive Goods;23/04/2016 14:29
1000441;Scan Invoice;26/04/2016 14:29
1000441;Book Invoice;09/05/2016 14:29
1000442;Create Purchase Requisition Item;30/03/2016 14:29
1000442;Create Purchase Order Item;02/04/2016 14:29
1000442;Send Purchase Order;04/04/2016 14:29
1000442;Change Price;10/04/2016 14:29
1000442;Receive Goods;23/04/2016 14:29
1000442;Scan Invoice;26/04/2016 14:29
1000442;Book Invoice;10/05/2016 14:29
1000443;Create Purchase Requisition Item;01/04/2016 14:31
1000443;Create Purchase Order Item;02/04/2016 14:31
1000443;Send Purchase Order;04/04/2016 14:31
1000443;Change Price;10/04/2016 14:31
1000443;Receive Goods;23/04/2016 14:31
1000443;Scan Invoice;26/04/2016 14:31
1000443;Book Invoice;08/05/2016 14:31
1000444;Create Purchase Requisition Item;13/03/2016 10:00
1000444;Create Purchase Order Item;15/03/2016 10:00
1000444;Send Purchase Order;18/03/2016 10:00
1000444;Change Price;25/03/2016 10:00
1000444;Receive Goods;03/04/2016 10:00
1000444;Scan Invoice;08/04/2016 10:00
1000444;Book Invoice;24/04/2016 10:00
1000445;Create Purchase Order Item;02/04/2016 14:31
1000445;Send Purchase Order;03/04/2016 14:31
1000445;Receive Goods;12/04/2016 14:31
1000445;Scan Invoice;16/04/2016 14:31
1000445;Book Invoice;02/05/2016 14:31
1000446;Create Purchase Requisition Item;13/03/2016 10:00
1000446;Create Purchase Order Item;15/03/2016 10:00
1000446;Send Purchase Order;16/03/2016 10:00
1000446;Change Price;25/03/2016 10:00
1000446;Receive Goods;03/04/2016 10:00
1000446;Scan Invoice;08/04/2016 10:00
1000446;Book Invoice;25/04/2016 10:00
1000447;Create Purchase Requisition Item;13/03/2016 10:00
1000447;Create Purchase Order Item;15/03/2016 10:00
1000447;Send Purchase Order;17/03/2016 10:00
1000447;Change Price;25/03/2016 10:00
1000447;Receive Goods;05/04/2016 10:00
1000447;Scan Invoice;09/04/2016 10:00
1000447;Book Invoice;22/04/2016 10:00
1000448;Create Purchase Order Item;02/04/2016 14:31
1000448;Send Purchase Order;05/04/2016 14:31
1000448;Receive Goods;13/04/2016 14:31
1000448;Scan Invoice;17/04/2016 14:31
1000448;Book Invoice;30/04/2016 14:31
1000449;Create Purchase Requisition Item;13/03/2016 10:00
1000449;Create Purchase Order Item;15/03/2016 10:00
1000449;Send Purchase Order;16/03/2016 10:00
1000449;Change Price;24/03/2016 10:00
1000449;Receive Goods;04/04/2016 10:00
1000449;Scan Invoice;09/04/2016 10:00
1000449;Book Invoice;25/04/2016 10:00
100045;Create Purchase Requisition Item;03/03/2016 16:08
100045;Create Purchase Order Item;05/03/2016 16:08
100045;Send Purchase Order;08/03/2016 16:08
100045;Change Price;14/03/2016 16:08
100045;Receive Goods;24/03/2016 16:08
100045;Scan Invoice;30/03/2016 16:08
100045;Book Invoice;11/04/2016 16:08
1000450;Create Purchase Requisition Item;13/03/2016 10:00
1000450;Create Purchase Order Item;15/03/2016 10:00
1000450;Send Purchase Order;17/03/2016 10:00
1000450;Change Price;23/03/2016 10:00
1000450;Receive Goods;02/04/2016 10:00
1000450;Scan Invoice;10/04/2016 10:00
1000450;Book Invoice;20/04/2016 10:00
1000451;Create Purchase Requisition Item;31/03/2016 14:31
1000451;Create Purchase Order Item;02/04/2016 14:31
1000451;Send Purchase Order;04/04/2016 14:31
1000451;Receive Order Confirmation;06/04/2016 14:31
1000451;Receive Goods;10/04/2016 14:31
1000451;Scan Invoice;18/04/2016 14:31
1000451;Book Invoice;30/04/2016 14:31
1000452;Create Purchase Requisition Item;13/03/2016 10:00
1000452;Create Purchase Order Item;15/03/2016 10:00
1000452;Send Purchase Order;17/03/2016 10:00
1000452;Change Price;24/03/2016 10:00
1000452;Receive Goods;04/04/2016 10:00
1000452;Scan Invoice;07/04/2016 10:00
1000452;Book Invoice;20/04/2016 10:00
1000453;Create Purchase Requisition Item;31/03/2016 14:31
1000453;Create Purchase Order Item;02/04/2016 14:31
1000453;Send Purchase Order;03/04/2016 14:31
1000453;Dun Order Confirmation;08/04/2016 14:31
1000453;Receive Order Confirmation;10/04/2016 14:31
1000453;Receive Goods;18/04/2016 14:31
1000453;Scan Invoice;24/04/2016 14:31
1000453;Book Invoice;07/05/2016 14:31
1000454;Create Purchase Requisition Item;30/03/2016 14:31
1000454;Create Purchase Order Item;02/04/2016 14:31
1000454;Send Purchase Order;04/04/2016 14:31
1000454;Receive Goods;14/04/2016 14:31
1000454;Scan Invoice;21/04/2016 14:31
1000454;Set Payment Block;25/04/2016 14:31
